"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52"
"Togo",-0.0974065737649972,0.00423234054100296,0.00664479599147405,0.0400601526381686,-0.102576821046863,-0.118189305204965,-0.105787113092496,-0.0488252956818793,-0.0480929633547107,-0.102736077028107,0.0469090186285625,-0.00713471580101541,-0.02381717271823,0.119312420089629,-0.152223504023148,0.065099966710411,-0.114440643363759,-0.0534749349002372,0.00477745610122772,0.199923357398142,0.04431973728855,0.011962915124151,-0.0155706519224338,-0.0616881336071604,0.0210656074179672,-0.067854907765821,0.0872733467902133,0.01172069901678,0.0102671471700369,0.0710193579185317,-0.0662291124729493,0.0833627863745521,0.0890351917074168,-0.0188639904329532,0.11899146328511,-0.00859895552640296,0.15733650731692,0.0639888834910874,-0.117497071993824,-0.0465792180370008,0.0218058349039726,0.0284319283053489,0.148476786090558,0.093655313554654,-0.054408686311427,-0.104966641329696,0.0458432150758838,0.0651272915197109,-0.149819248351793,-0.239608811811844,-0.0154046851766373,0.0103328720443848
"Tonga",0.126234177148019,-0.0237160358810086,0.0352243988103867,0.0955686051350729,0.0433270288393563,-0.0536110878413388,-0.0290830057919676,0.118362302664024,0.0250951340073467,0.0317214596581641,-0.0559932416924032,-0.0835719988585917,-0.0145458191228412,-0.0317000865013743,-0.0220994646212679,-0.002405256627827,-0.0119773903650354,-0.0651678222582831,-0.0347949210639717,0.00223490560541495,0.0513420519277282,-0.0381062212139358,-0.015577467994804,-0.0866173860744292,0.0400081177260871,0.0156160539160287,-0.103033206633251,-0.000734119850463392,0.0259981866887588,-0.000643066508269098,-0.0727358914744311,-0.0259685152339909,-0.0137049594979252,-0.0260625408015726,0.00659573583115155,0.0600886091072015,0.0415739464232928,-0.00129262662945736,-0.0610757199795562,-0.123919982509019,-0.0391843423285006,0.0625662475593379,-0.0601357131784371,-0.0123090445659805,-0.0419535934935253,0.0192449399624515,0.0803538473371283,-0.0746643066003417,0.0151846653524453,-0.0141932346479618,0.0729890103365515,-0.0901541451895078
"Trinidad and Tobago",-0.137419324464675,0.0503534322162704,-0.0213580675122633,-0.0276585107208123,-0.0114365617588595,0.0192886007606861,-0.00927015084144591,-0.000174573690492246,0.0467214796994032,-0.00403462593669623,0.0106895830336304,-0.0300509746811735,0.0154068803907041,0.0448319065848334,-0.0830134259840802,-0.00168474081837697,-0.0401025047531118,-0.00573147984475852,0.0826875921433071,0.0128072673488419,0.0177202650067229,-0.00774658565722448,-0.00891040824379673,-0.0211584546032768,-0.0681175195807297,0.0101026167251599,-0.0310908731984739,0.053620330317891,-0.0230787704432391,0.000793955772419848,0.0573952423234139,-0.0248396510667907,-0.0281068696325266,-0.0411035212741945,0.0196441712704252,0.0280232585331357,-0.0187376993162298,-0.0364802159074094,-0.0141182281534165,0.0182341757832359,-0.124213279833285,-0.0626924628988846,-0.216007188481183,0.0988356210550634,-0.00872399957501604,-0.0300981541331212,0.0216738973884235,-8.59068945123695e-05,0.0880869126157887,0.0410504551095757,-0.034744316029925,0.0173424859018673
"Uganda",-0.0586386772491468,-0.0228692595818072,0.0698169046349107,0.00708261823288453,0.200190086310019,-0.100064321912255,-0.133909924570738,-0.0684062705971072,0.0320227377557499,0.0847192698814673,-0.0734623632376042,0.0538937588338233,-0.0349614543688654,-0.0723059623765973,-0.0662875566070595,-0.13345490234638,-0.0124687890514777,0.0698823898695128,-0.0876457162741563,0.0254766660279562,-0.013395549186023,0.108176110831836,-0.070247496684528,0.0227923521464821,0.215457884415272,-0.054865475785446,0.0170903000446294,0.0133310142077794,0.0228537919284944,-0.0345045996747249,-0.141454117205673,-0.12459357968989,-0.0490164078012741,-0.145242428185611,0.0160623253248837,-0.019115462798688,0.0101377983003259,-0.0319009800802732,-0.0695233202097876,0.106238101189805,0.00839334714069084,0.074243747776755,0.0997741225112626,0.112563949264952,-0.0417173490163207,0.0302887860365568,0.0401892511114018,0.128974169265917,0.0128055100390684,-0.0415184839077176,-0.0718281677025345,0.0063716297322669
"United Republic of Tanzania",-0.12803509255628,-0.0274515989310143,0.0303166470591926,-0.026537098357825,0.0302443647070893,-0.0293113759917226,0.000559679946613044,0.0663067423873073,0.0402616565166534,-0.0434647865447062,0.102896004102079,-0.0519062535521418,0.101361627770125,-0.0383709426923386,-0.0211728344572483,-0.0399789774228887,0.0703113155681907,0.0554718999932189,0.0261432024213214,0.0425175739010079,-0.0367658254829093,0.0809776229137691,0.0259045806205073,0.0808851030834627,-0.000182675582443545,0.0153851403247107,-0.0256238647077515,-0.145210296619521,-0.0851999666146415,-0.155527380431111,-0.0515601161063209,0.0491565309284264,-0.0425622503776639,-0.0843066518761613,-0.00155397783644834,-0.13878599647402,-0.0984277656264585,-0.0556426024340516,-0.074395383490726,0.0764336694390676,-0.109674300370061,0.0290500443603174,-0.0242882375184607,-0.121962196788065,-0.0301551945852499,0.0549877757366119,0.044778831531147,0.0198109355239442,-0.0509728688589229,0.00860096116044173,-0.0358138642757371,0.0522341639109456
"United States of America",-0.0184349594469183,0.08795497218821,-0.139333715171149,0.0828736090080744,-0.00548143152642813,-0.0205161348786276,-0.026798043072128,0.136617407332616,0.0402762507067159,-0.0580423895661761,-0.084358575044087,-0.172406663645389,-0.0390745735486235,0.0267132518968114,-0.0488883531184619,0.00103200817089384,0.0153499894684151,-0.0633704034647146,0.0987868526305535,-0.0745856481672136,-0.0352131923421976,-0.0114251538689152,0.107193570768186,-0.173682723725101,0.129939991755393,-0.128017336296545,-0.121923387431632,-0.0882292234705117,-0.00289617801711399,0.104293312764255,-0.0311621754599758,-0.0814318753885508,0.0388637149524734,0.0502901277704569,-0.180727350535834,0.101580666059689,-0.0189382779895053,-0.0660409985196527,-0.00422239482579067,-0.0809208343783196,-0.0790556400476685,0.0266836517155764,0.0191635015787664,0.0591263251149999,-0.0366175403738136,0.00412858511041301,0.00694751854502742,0.0363469939930176,0.0209560343871709,0.0301540606160435,-0.102598345239062,0.000838738105075388
"Vanuatu",0.0229906886695636,0.0229838405346223,-0.039305307948842,0.124513769636675,0.0791304096244805,0.175343361305257,-0.154063440563491,-0.166936233833983,0.047000293538779,0.120855884614306,-0.0365329083825116,-0.105606773789882,0.0219710646814349,-0.0667146777645538,0.0714394392657044,0.0224128308928352,0.0543197663339633,-0.0562262006864304,0.0581295686062738,0.122103645744822,0.0128563501908478,0.0897341110718115,0.033212120422649,-0.214744622723641,-0.00254550912134715,0.0489704347947699,0.0368888400075957,-0.103932475333897,-0.111034571221974,0.121976270711826,0.101978109177871,0.0673154515069427,-0.167689672399605,-0.129543578199503,0.0176391345607274,0.0326524624999322,-0.123683045690278,-0.0770004734663728,-0.0433997831811397,-0.159329046919697,-0.0199730135069355,-0.0596477689096057,0.0803738326649912,-0.00806050054995347,0.0279716078048232,0.105281568979708,0.0378276139460538,-0.0343870537613685,-0.0197800103269259,-0.0393973614099362,-0.0902060685056554,0.0577649486654861
"Venezuela (Bolivarian Republic of)",0.0372192936031603,0.0392334122928973,0.00408275986070463,-0.0336579606224326,0.219409119469999,-0.109650394358175,-0.0442706262968366,0.0104641848957873,0.0222321500612286,-0.0604699321117701,-0.0687912470402602,0.0991893544763755,0.0981409143845122,0.134748684375296,-0.0459711689818342,0.00510792301244268,0.0339201829046077,-0.0265606016653148,-0.147821981992659,0.0737461547224003,-0.0187542131221851,-0.158257763661589,0.0465992428096711,0.0599446733684432,0.20351162449725,0.141543268564715,-0.122283729208548,0.0170994247931578,-0.110399259616193,-0.00508150055200227,-0.0884459968743459,-0.0923302834844543,0.136910215555677,-0.0800783514559534,-0.0702281291030125,-0.19441186274311,0.00748387757338299,0.189186850883065,-0.0620932436946517,-0.0726925944923566,-0.187715642020375,-0.21908904346684,0.116911553509707,-0.0675446819789564,-0.0129709766385991,0.129963837011826,-0.128333934123538,-0.100564179279349,-0.0239830670779749,-0.0871947211379432,-0.0763923139171944,0.0610389366750046
"Viet Nam",0.140797742440266,-0.00279873842426262,0.0161085231336909,0.0178592776829884,0.0361575013644075,0.0311586571826193,-0.0567978529814503,-0.0592256786310654,-0.0262346020105945,-0.0133254192664929,-0.0560783017113351,-0.0353751878424409,-0.0153600369010974,-0.0286419325436866,0.0214169182044589,-0.0194555448567114,-0.0670457564944365,-0.0702675513194655,-0.0321573832047241,0.00669534518049367,0.0523418450214119,-0.0167559920598929,0.048153464174332,0.0074686319706453,0.00200153704280684,0.0365531233388067,0.0280158223457514,0.00864580090515223,-0.0754988456657362,0.0300657377855573,-0.0017019557229353,0.00451495671075615,0.0495366013277179,0.0127922519874939,-0.0154116084570735,0.0466098698486612,0.00749135040893591,0.065428209763834,-0.0595562092011297,-0.00535483897143985,-0.0656870588640969,0.0612046666633827,0.023071928139919,0.0461537994785126,0.0928078650158618,-0.0648318886696618,0.123342644779686,-0.148401276382259,0.0720714962313941,-0.0989721217111246,0.0456032363340999,0.0756269143777418
"Western Africa",-0.109998494381915,0.0424884759068044,-0.0566973626342196,0.01082682523613,0.121950903099818,0.0470877246429735,-0.0130856228269839,0.0998359061857153,0.0264902604848256,-0.0511086290908404,0.0910136032668203,-0.0991914413780068,0.0380305407426138,-0.0634735923644006,0.0115930359891043,0.0630447120891479,-0.0895703609554377,-0.0360094824424149,0.150458725943984,0.0850851498840272,0.0241824118732491,-0.0536198711925049,0.0599881626382665,0.014042782877752,-0.081642540334459,0.0349579715784289,0.0314817278809403,0.0419127065685831,0.063829052090963,-0.0517287630396545,-0.032608171382375,-0.0456741495254013,-0.0511173807499774,-0.00378919204748884,0.0841904914556219,-0.0264617418044928,-0.0721544441444183,0.0403117931548044,-0.123629630000565,0.0871018379751038,-0.00935850770369963,0.0107476986305564,0.026640775092339,-0.0608439977500237,0.0330955797245406,0.00188350660089897,-0.0800786565241214,-0.00659109674029624,0.0132137938864681,0.0137931224060261,0.062078490222394,-0.0089301413932272
"Western Asia",-0.0866750610020793,0.0642143618940145,-0.0493123872709898,-0.192607595848428,0.00984581470902937,-0.0125978639821185,0.12944024251695,-0.0937977994903079,-0.0305644432935731,-0.0476240081832224,-0.0165835518774588,0.0256860325497815,-0.0550339874924405,0.00663849424267637,0.0148586116073249,-0.026210691550221,-0.0165635491994248,-0.0195454990921485,-0.00454741183567473,0.0197725590610098,-0.0688293712647356,-0.0946888882154698,0.0840020261448377,-0.0376492481160778,0.023381316134008,0.0375064853291129,-0.0785696352196159,-0.00266284701773063,0.0347507608343285,-0.0209245821562612,0.0180646016305225,0.0316255624751745,-0.103633962807928,0.0256866714579391,0.0278910278463915,-0.0122585513895664,0.0359670697518195,0.101323297870723,0.0200932522737544,0.0579888798480381,0.0603585805291022,-0.0190482387147437,-0.00441933678847296,-0.0101928822297845,0.105014096847899,-0.0247284590312401,-0.0440194962860268,0.0374425715863005,0.0384952060294204,-0.0634833459367739,0.031100301493088,0.00547568467370042
"World",0.111015057133208,0.07095117270786,-0.0126606651308949,-0.110783469325214,0.0603022670613503,-0.0139227264789042,0.00145820987783616,0.056221949237076,0.00914784306515915,0.0447352423928508,0.0393162038647126,0.00507009940736243,0.162166196647348,0.00245819533501373,-0.102899304868976,-0.0596817562586106,0.0831649165650817,-0.0493226370113562,-0.00337488663269338,0.110132316775036,-0.0941620117677253,-0.00480496236591897,0.013423678714549,0.0348393167182591,-0.0237881238215947,-0.0249034130625566,-0.0503813987748327,-0.0962143445640098,0.00121202564160916,0.00664646596047593,0.024093778199234,0.00404921378563071,0.0383606488394673,0.0880013698812897,-0.0253734311930728,0.0564366114301311,-0.025377355041129,-0.0348298964547795,0.0491023379166115,0.0042501984645806,-0.0386280338307652,0.0476284653923116,-0.0132641574234537,0.00582073968546432,-0.013255456231801,-0.0437569119078554,-0.0477402701608434,0.0176693687397009,0.0124123778925753,-0.0732765122162852,0.0311077404744421,0.0421440252396346
"Yemen",-0.0881617243398532,0.0676983158572723,-0.0549565233691306,-0.18706360288565,0.0111092326262887,-0.0102223018347195,0.116965625002362,-0.0885510267246482,-0.0321237452419652,-0.0420844185217438,-0.0250875520829491,0.0291584512436619,-0.0522727247062666,0.0110193862899779,0.0199999420048875,-0.0288597739056755,-0.019106688705136,-0.0220576763116738,0.00148032864170277,0.021651280602066,-0.0683123953304893,-0.0998700095765262,0.0850163890400325,-0.0358521116245969,0.0134272017087185,0.0352812961207924,-0.0828603075522889,-0.00165446303951475,0.0222103855900424,-0.0170946075607028,0.0155847175707257,0.0309784932118578,-0.117074391137389,0.0178952501814183,0.0280117211122197,-0.016793610383388,0.0400406312061491,0.109980752540321,0.00417666650056474,0.0531430584716812,0.0604937223468634,-0.0273438662423603,-0.00744784747104463,-0.00710017153260647,0.0995032360552108,-0.00585161873048828,-0.0490323455054242,0.0325054032595152,0.046330876666934,-0.0653563940865835,0.0425591028372581,-0.0480375524274473
"Zambia",0.0354718454514543,-0.0656662313129149,0.113433897733248,-0.0495792412069502,0.0580997364929426,-0.0191114231419222,0.0565546259739942,0.0251985687957564,0.00824054569471317,-0.0838378706241378,0.00760452937816627,0.194618725343078,0.0188034520854737,-0.123038043428872,0.0042186136868259,-0.0806619247879999,0.119677031469313,0.157306585429014,0.208355132869983,0.0130554508948086,0.0819670099289341,-0.114410322308631,0.0489006345824613,-0.143193151155321,0.0342758619478038,0.0638578683644771,-0.0838430931925706,0.196931451297022,-0.0526542020563234,0.211605828384129,0.00319013542376797,-0.187821492620729,-0.0362237817909019,-0.0186743900455332,0.134098398516498,-0.102679606088306,0.0574957121550959,0.00514595849177132,-0.0976265801767552,-0.14929547165703,0.0202481994598926,-0.0128110899711367,0.141133893359035,0.0546533678188497,0.187116948181038,-0.0239745163925259,0.0994610605036698,-0.0113837925280326,0.150683994842672,0.00719951501318363,0.0560234921292905,0.0517573488881764
"Zimbabwe",-0.0209409319489573,-0.109892748196036,0.126769379279006,0.109217810013205,0.0300082321507113,-0.0623614678540447,-0.0300694226166148,0.0216974778256374,-0.0576081071226004,-0.109732023724584,0.0202189953547535,-0.0204988163482365,-0.0186799852989984,0.0750599062127896,-0.0571826831002157,0.0956413577051982,0.0755853385372368,-0.0770129293504483,0.00738619062457392,-0.0282326504850063,0.0429914248014059,0.175945374839873,0.0173400142993268,-0.0376310783093167,0.0227918339192502,-0.0759074377933755,-0.11574459442536,0.12307060594806,-0.019594246144479,0.0456909413486019,-0.0165383638900981,-0.0895712594448728,0.11537980506958,0.0466703302394068,0.0999249889912368,0.112768267790783,-0.0142911561925359,-0.166518961508796,-0.000873247456764963,0.113434723566124,0.0685527990520541,0.0684588420119515,-0.0535790110612367,-0.00565751045081585,-0.0526422187360916,0.0396995009250225,-0.0842375479934716,-0.0400784085088705,0.00712649241012667,0.0400371983594063,0.0599011006552577,-0.0126033450618128
